custom_window_entry,custom_hh_hl_counts,custom_window_exit,custom_lh_counts,Total Return [%]_count,Total Return [%]_mean,Total Return [%]_std,Total Return [%]_min,Total Return [%]_25%,Total Return [%]_50%,Total Return [%]_75%,Total Return [%]_max,Max Drawdown [%]_count,Max Drawdown [%]_mean,Max Drawdown [%]_std,Max Drawdown [%]_min,Max Drawdown [%]_25%,Max Drawdown [%]_50%,Max Drawdown [%]_75%,Max Drawdown [%]_max,Max Drawdown Duration_count,Max Drawdown Duration_mean,Max Drawdown Duration_std,Max Drawdown Duration_min,Max Drawdown Duration_25%,Max Drawdown Duration_50%,Max Drawdown Duration_75%,Max Drawdown Duration_max,Total Trades_count,Total Trades_mean,Total Trades_std,Total Trades_min,Total Trades_25%,Total Trades_50%,Total Trades_75%,Total Trades_max,Win Rate [%]_count,Win Rate [%]_mean,Win Rate [%]_std,Win Rate [%]_min,Win Rate [%]_25%,Win Rate [%]_50%,Win Rate [%]_75%,Win Rate [%]_max,Sharpe Ratio_count,Sharpe Ratio_mean,Sharpe Ratio_std,Sharpe Ratio_min,Sharpe Ratio_25%,Sharpe Ratio_50%,Sharpe Ratio_75%,Sharpe Ratio_max
1,1,5,3,15.0,8.386985100688712,71.2013034296954,-67.85414294655476,-28.54407147955589,-20.0271084101132,-1.7676258527538948,177.57752250934504,15.0,60.20944699879758,12.30467679709273,43.51102176635938,52.65946490359845,55.564079490920925,69.10133486840799,81.46795093050054,15,610 days 08:00:00,143 days 12:25:01.551682922,369 days 00:00:00,488 days 12:00:00,598 days 00:00:00,725 days 00:00:00,791 days 00:00:00,15.0,60.93333333333333,3.305118685283408,55.0,60.0,60.0,63.0,66.0,15.0,25.955573199819405,3.0258322745184505,21.21212121212121,24.145108534046983,25.806451612903224,27.043010752688172,31.48148148148148,15.0,0.16117368078390168,0.48014139945882184,-0.9399789487037397,-0.03867813685466395,0.1032445522197909,0.2607577516916568,0.9731756344888831
1,1,5,4,15.0,128.5554597146696,133.16845210838187,-26.76896750156739,77.99284256283882,97.19665000617158,146.46631394737517,505.7760862919287,15.0,49.67247247927558,15.589296495724753,27.227694787675873,34.65849408505639,48.76920534016832,64.87363664590016,68.49562998219544,15,415 days 03:12:00,94 days 09:00:24.999015605,140 days 00:00:00,395 days 00:00:00,417 days 00:00:00,437 days 12:00:00,531 days 00:00:00,15.0,49.06666666666667,2.1201976547572388,45.0,48.0,49.0,50.0,53.0,15.0,32.60178565102577,3.3703669768218156,28.846153846153843,30.306122448979593,31.25,35.708333333333336,40.0,15.0,0.7803481880485541,0.3882790495401885,0.03680419059488551,0.7241261390307472,0.7723806595901619,0.9282128595394972,1.5817371131223803
1,1,5,5,15.0,133.7807508323422,110.51063622581106,-13.260951911142199,28.781123047616468,135.48546634645982,216.57102684803095,296.3661672193956,15.0,61.13425968538641,6.838563058448667,46.897887286554365,58.368569240889315,63.2973132778772,65.89902003191258,68.6506738339793,15,437 days 12:48:00,191 days 18:25:58.608003368,193 days 00:00:00,318 days 12:00:00,365 days 00:00:00,572 days 00:00:00,777 days 00:00:00,15.0,39.333333333333336,2.2886885410853175,36.0,37.5,39.0,40.5,43.0,15.0,38.93788954521258,4.627968160841754,30.23255813953488,37.86549707602339,41.02564102564102,42.30263157894737,43.24324324324324,15.0,0.7745975275789968,0.31743532501621696,0.1933364766453866,0.505377339484008,0.8581562611758828,1.0116626354354004,1.1392037235220804
1,1,6,1,15.0,-23.279764735929735,75.38670022617532,-66.21065262300505,-60.943826857015736,-55.92084858969793,-28.769879309460755,176.73267911422374,15.0,58.873843299793066,10.22180847002776,35.800867379879854,58.62761898716818,60.275976811189366,65.3836413206425,70.84780239002403,15,678 days 17:36:00,140 days 08:11:15.271321474,326 days 00:00:00,669 days 12:00:00,718 days 00:00:00,777 days 12:00:00,791 days 00:00:00,15.0,61.733333333333334,5.444088099773482,50.0,59.0,64.0,65.5,67.0,15.0,25.227510522884835,4.878545879724379,17.741935483870968,23.082386363636363,25.396825396825395,26.37085137085137,36.0,15.0,-0.5483671283626085,0.780964507054127,-1.46157608884249,-0.9761520188470099,-0.7852611069450016,-0.21128803092541415,1.0064431055440215
1,1,6,2,15.0,-33.0570946848633,57.09933337759621,-66.39463303825299,-63.647677586930115,-56.25449120371052,-33.81965878926455,125.03364770367156,15.0,60.85294483914379,10.191942498907261,36.57737789612832,60.83291843456546,63.1621054703295,66.68192767010724,73.35525115142178,15,672 days 04:48:00,119 days 05:33:29.149420714,383 days 00:00:00,595 days 12:00:00,703 days 00:00:00,757 days 12:00:00,790 days 00:00:00,15.0,61.733333333333334,5.444088099773482,50.0,59.0,64.0,65.5,67.0,15.0,24.441348536722852,4.5540764453812015,17.741935483870968,22.727272727272727,23.636363636363637,25.425685425685423,34.0,15.0,-0.6091724792964477,0.722931586386306,-1.4759500709527709,-1.0210339869520402,-0.8427387112414932,-0.26026862269080914,0.8568372580376926
1,1,6,3,15.0,-18.769816556418146,72.47339827071228,-63.27950933333506,-58.99943351285208,-45.32675106602492,-22.21545175100278,183.14346124529436,15.0,63.23821608852313,9.738873233790121,40.73542243916964,60.747555042384334,66.47576852785775,68.71467643884499,77.48048097390162,15,639 days 22:24:00,142 days 19:41:57.132020722,326 days 00:00:00,564 days 12:00:00,697 days 00:00:00,757 days 00:00:00,788 days 00:00:00,15.0,58.46666666666667,4.642454194968535,48.0,55.5,60.0,62.0,63.0,15.0,26.26439208308276,3.2840482406861584,22.950819672131146,23.94179894179894,25.806451612903224,26.666666666666668,33.33333333333333,15.0,-0.2714092382539993,0.5791024130475605,-1.0422156005268794,-0.634460682597668,-0.35160071942887694,-0.07871976932181193,1.0064334986902268
1,1,6,4,15.0,-4.575640615107139,46.131508739854695,-65.12939557363458,-33.7204818340402,-26.344036511773737,19.91235225108553,93.5302892705146,15.0,60.24541071853221,14.264967450727799,33.841530412886605,51.082085540665844,54.46280541269645,73.51203405741305,79.80521567281959,15,644 days 00:00:00,126 days 20:18:45.829158850,383 days 00:00:00,570 days 00:00:00,677 days 00:00:00,738 days 00:00:00,791 days 00:00:00,15.0,53.266666666666666,3.172801075810879,46.0,52.0,54.0,55.0,58.0,15.0,28.103839863488687,3.521159234395597,22.413793103448278,25.673558897243105,28.30188679245283,30.395962732919255,33.33333333333333,15.0,0.11838006140146538,0.4036945839414721,-0.7706795928453763,-0.0839721354990664,0.06794060930092188,0.42237548526423707,0.7777910512612581
1,1,6,5,15.0,200.69813239450804,151.8907810980396,9.675739269332425,56.04795265890942,203.53881488366022,297.95095233569407,500.34281877955647,15.0,48.46191522372336,6.783109968304773,30.35444656933133,45.56485141246147,47.27791282352173,54.87682587124809,54.876825871248116,15,321 days 11:12:00,98 days 18:04:05.551620210,137 days 00:00:00,235 days 00:00:00,348 days 00:00:00,364 days 00:00:00,455 days 00:00:00,15.0,41.86666666666667,2.695675549220764,37.0,40.5,42.0,43.0,47.0,15.0,32.59450135564351,3.821850864589944,27.659574468085108,29.772727272727273,30.952380952380953,35.424710424710426,40.54054054054054,15.0,0.9368525034044134,0.3488484411936911,0.3200403610461155,0.6246401263466392,0.9978029041550143,1.2051777883364736,1.4489197299609642
1,1,7,1,15.0,-25.238919408467964,70.77697707704391,-67.61150590573317,-60.96470273686012,-53.33965749339903,-30.260353136176125,169.60564328155965,15.0,59.12282342848864,9.326409253605208,40.20557631041107,56.264099821953096,60.498212227192575,65.15945476218072,73.70136914152505,15,700 days 03:12:00,121 days 06:05:01.780631234,383 days 00:00:00,698 days 00:00:00,734 days 00:00:00,781 days 00:00:00,791 days 00:00:00,15.0,57.4,4.8814517746846,47.0,55.5,59.0,60.5,63.0,15.0,24.459266223143253,5.277350718819966,17.543859649122805,21.690767519466075,24.193548387096776,25.0,36.17021276595745,15.0,-0.5594123816547852,0.749190621901772,-1.363761958534577,-1.054118816839201,-0.8048749985167222,-0.21301402095580899,0.9942399478478218
1,1,7,2,15.0,-30.86241408494675,58.119385495669455,-67.61150590573317,-60.96470273686012,-53.33965749339903,-32.791717458384596,129.07686403969672,15.0,59.96987034908505,8.428231058557166,43.789972544760644,56.39098097585179,61.18111754402824,65.15945476218072,73.70136914152505,15,700 days 03:12:00,121 days 06:05:01.780631234,383 days 00:00:00,698 days 00:00:00,734 days 00:00:00,781 days 00:00:00,791 days 00:00:00,15.0,57.4,4.8814517746846,47.0,55.5,59.0,60.5,63.0,15.0,24.459266223143253,5.277350718819966,17.543859649122805,21.690767519466075,24.193548387096776,25.0,36.17021276595745,15.0,-0.5881618046459638,0.7072954167004689,-1.3784643187481105,-1.0598997435192663,-0.8048749985167222,-0.2461417664495173,0.8741355633009688
1,1,7,3,15.0,-18.80413493362821,81.10018292014708,-69.91311879167984,-58.18227128324328,-48.06115905292908,-29.206859327923418,220.65660668072803,15.0,60.10088870114896,9.372429583351598,41.78161275340212,55.09835190524504,59.75473554163836,67.19384345376685,75.40310981429016,15,667 days 19:12:00,129 days 22:02:13.865233112,383 days 00:00:00,593 days 00:00:00,703 days 00:00:00,779 days 12:00:00,791 days 00:00:00,15.0,56.46666666666667,4.80872223400453,46.0,55.0,57.0,59.5,62.0,15.0,26.225992398631075,4.232618499994342,21.428571428571427,23.57218402961396,25.0,26.540880503144656,36.17021276595745,15.0,-0.4420563753460162,0.71744147401256,-1.3461253058162859,-0.8972747776210451,-0.6772116763177531,-0.13531334684742757,1.1022455753397284
1,1,7,4,15.0,-25.06843567404536,46.75200529610992,-65.87957175036388,-52.77647344364526,-38.883777042539165,-26.29827831474598,88.83860317321967,15.0,64.28180472312042,9.396695334757233,51.15484073151644,56.18589012370069,62.761753198941264,72.87174162761785,78.46178792045774,15,654 days 04:48:00,125 days 21:07:50.201213042,383 days 00:00:00,593 days 00:00:00,699 days 00:00:00,751 days 12:00:00,788 days 00:00:00,15.0,53.2,4.723799923185329,43.0,51.0,55.0,56.5,59.0,15.0,23.756700080739417,3.525718749216011,19.298245614035086,21.909090909090907,22.807017543859647,24.528301886792452,31.818181818181817,15.0,-0.21847011810134126,0.46971147894992343,-0.9993924653518297,-0.49781091175042247,-0.2514369164498876,-0.13308795375802265,0.7327119084076608
1,1,7,5,15.0,5.798989353575963,62.095664697477396,-41.88180654113376,-31.563979839225482,-13.140967289320981,2.93741147964581,154.286888240468,15.0,56.71491716570166,9.48505064076278,34.557122115554165,52.67001737060653,60.26219907024536,64.60400811960017,66.0242139821368,15,583 days 03:12:00,137 days 12:05:19.413887828,383 days 00:00:00,456 days 00:00:00,594 days 00:00:00,698 days 00:00:00,782 days 00:00:00,15.0,49.2,3.1892677171144737,42.0,48.5,50.0,51.0,53.0,15.0,26.046517428278403,2.9438995264834973,20.408163265306122,23.70212765957447,26.41509433962264,28.239202657807308,30.0,15.0,0.15442145749705397,0.4148521782773374,-0.506992255191988,-0.06127077886816222,0.16312448901052853,0.2864739653613984,0.9432511303881409
1,1,8,1,15.0,-37.82348271059768,47.502986859864706,-72.12120993121468,-62.58470553589345,-59.07383516183501,-35.18286937478188,79.90312532690996,15.0,61.024319810444666,9.699336015664816,40.37967796341404,59.26839209323791,61.739737409917126,66.04938274409547,73.99180033069689,15,701 days 06:24:00,122 days 00:14:43.522690834,383 days 00:00:00,698 days 00:00:00,734 days 00:00:00,786 days 00:00:00,791 days 00:00:00,15.0,53.53333333333333,5.276181880687514,44.0,50.0,55.0,58.0,61.0,15.0,24.573183921909088,6.373554516982163,17.647058823529413,20.53001277139208,23.728813559322035,25.97717052922864,38.63636363636363,15.0,-0.6910565412534203,0.7011330975766003,-1.4424705705477523,-1.2087712790977403,-0.865754330559905,-0.31595585622541233,0.7646832496911041
