Date,0,exit,max_comb,max_prob
2002-01-25,True,False,"(2, 1, 6, 3)",0.9039352579301497
2002-01-28,True,False,"(2, 1, 4, 1)",0.9454150625407188
2002-01-29,False,True,"(4, 1, 5, 3)",0.9371026007454183
2002-01-30,True,False,"(2, 1, 4, 1)",0.8894683375580973
2002-01-31,True,False,"(2, 1, 4, 1)",0.3903326841998619
2002-02-01,False,True,"(2, 1, 4, 1)",0.8838557200997005
2002-02-04,False,True,"(2, 1, 4, 1)",0.36539105156014445
2002-02-05,False,True,"(2, 1, 4, 1)",0.3427591490038711
2002-02-06,True,False,"(3, 1, 4, 1)",0.5446548374492074
2002-02-07,False,True,"(6, 3, 4, 1)",0.4304760461790857
2002-02-08,True,False,"(8, 1, 7, 3)",0.7737639929309992
2002-02-11,False,True,"(4, 1, 4, 1)",0.15088533180944477
2002-02-12,True,False,"(2, 1, 4, 1)",0.5376031182562816
2002-02-13,True,False,"(2, 1, 4, 1)",0.38317660433910433
2002-02-14,False,True,"(4, 1, 4, 1)",0.2764160592391406
2002-02-15,False,True,,
2002-02-19,False,True,,
2002-02-20,True,False,"(4, 1, 7, 3)",0.777491050314097
2002-02-21,False,True,,
2002-02-22,False,True,,
2002-02-25,False,True,,
2002-02-26,True,False,"(2, 1, 7, 3)",0.7275071158959511
2002-02-27,False,True,"(4, 1, 4, 1)",0.925447518363681
2002-02-28,False,True,,
2002-03-01,True,False,"(4, 1, 7, 3)",0.7040046761087488
2002-03-04,True,False,"(2, 1, 4, 1)",0.42322715591191123
2002-03-05,False,True,"(2, 1, 4, 1)",0.9303584162588177
2002-03-06,True,False,"(2, 1, 2, 1)",0.5929285309530057
2002-03-07,True,False,"(3, 1, 2, 1)",0.21511569185220875
2002-03-08,True,False,"(3, 1, 4, 1)",0.31513261456433245
2002-03-11,True,False,"(2, 1, 4, 1)",0.2543005933945637
2002-03-12,False,True,"(3, 1, 4, 1)",0.45767826033600406
2002-03-13,False,True,"(4, 1, 2, 1)",0.41061110454357946
2002-03-14,False,True,"(5, 1, 2, 1)",0.42105710712228567
2002-03-15,False,True,"(4, 1, 4, 1)",0.13713671609728953
2002-03-18,False,True,"(2, 1, 4, 1)",0.33595646432694937
2002-03-19,False,True,"(2, 1, 4, 1)",0.25152350000092494
2002-03-20,False,True,"(3, 1, 4, 1)",0.30841127319409994
2002-03-21,False,True,,
2002-03-22,False,True,,
2002-03-25,False,True,,
2002-03-26,False,True,,
2002-03-27,False,True,,
2002-03-28,True,False,"(2, 1, 4, 1)",0.9599584910706762
2002-04-01,True,False,"(2, 1, 6, 1)",0.758742170607191
2002-04-02,False,True,"(2, 1, 2, 1)",0.9363783847213157
2002-04-03,True,False,"(3, 1, 2, 1)",0.9682563486763147
2002-04-04,True,False,"(3, 1, 4, 1)",0.47848740436014137
2002-04-05,False,True,"(2, 1, 4, 1)",0.6349815879645886
2002-04-08,True,False,"(3, 1, 4, 1)",0.7113010389608379
2002-04-09,False,True,"(4, 1, 2, 1)",0.9248073470829604
2002-04-10,True,False,"(4, 1, 4, 1)",0.5130571657277214
2002-04-11,True,False,"(2, 1, 4, 1)",0.7109374939486529
2002-04-12,True,False,"(2, 1, 4, 1)",0.45668003394696566
2002-04-15,False,True,"(2, 1, 4, 1)",0.678797723318446
2002-04-16,False,True,"(2, 1, 4, 1)",0.235355783956288
2002-04-17,False,True,"(2, 1, 4, 1)",0.2036283990259698
2002-04-18,False,True,"(3, 1, 4, 1)",0.3268506115634329
2002-04-19,False,True,"(6, 1, 4, 1)",0.35487390663575014
2002-04-22,True,False,"(9, 1, 6, 4)",0.6940248288813737
2002-04-23,False,True,,
2002-04-24,False,True,,
2002-04-25,True,False,"(6, 1, 2, 1)",0.6277981768409412
2002-04-26,False,True,,
2002-04-29,True,False,"(8, 1, 7, 3)",0.565561108358868
2002-04-30,False,True,"(9, 1, 7, 4)",0.34359310023830325
2002-05-01,True,False,"(2, 1, 6, 1)",0.8239525862591033
2002-05-02,False,True,"(4, 1, 7, 3)",0.8530005685581232
2002-05-03,True,False,"(5, 1, 7, 3)",0.8495752628215891
2002-05-06,False,True,,
2002-05-07,False,True,,
2002-05-08,False,True,,
2002-05-09,True,False,"(2, 1, 6, 1)",0.744203083506619
2002-05-10,False,True,"(3, 1, 2, 1)",0.8819652686662768
2002-05-13,True,False,"(3, 1, 7, 3)",0.7492501305386271
2002-05-14,True,False,"(4, 1, 4, 1)",0.09139784652629694
2002-05-15,False,True,"(2, 1, 4, 1)",0.30659506026140065
2002-05-16,False,True,"(3, 1, 4, 1)",0.1854343227992637
2002-05-17,False,True,"(4, 1, 4, 1)",0.12406391264749331
2002-05-20,False,True,"(5, 1, 2, 1)",0.16127608227394014
2002-05-21,True,False,"(7, 1, 4, 1)",0.8728637915416807
2002-05-22,False,True,"(6, 1, 7, 3)",0.1609751848334221
2002-05-23,False,True,"(7, 1, 4, 1)",0.08468094472625576
2002-05-24,False,True,"(3, 1, 2, 1)",0.4143776211975578
2002-05-28,False,True,"(4, 1, 7, 3)",0.2788497866093338
2002-05-29,False,True,,
2002-05-30,False,True,"(4, 1, 2, 1)",0.12301231567389274
2002-05-31,False,True,,
2002-06-03,False,True,,
2002-06-04,False,True,,
2002-06-05,False,True,,
2002-06-06,False,True,,
2002-06-07,False,True,,
2002-06-10,False,True,,
2002-06-11,False,True,,
2002-06-12,False,True,,
2002-06-13,False,True,,
2002-06-14,False,True,,
2002-06-17,False,True,"(2, 1, 7, 3)",0.07439260627426969
2002-06-18,False,True,"(2, 1, 6, 1)",0.2297588149380758
2002-06-19,False,True,,
2002-06-20,False,True,,
2002-06-21,False,True,,
2002-06-24,False,True,,
2002-06-25,True,False,"(3, 1, 4, 1)",0.7271244659705955
2002-06-26,False,True,,
2002-06-27,True,False,"(3, 1, 4, 1)",0.6208309736171557
2002-06-28,True,False,,
2002-07-01,False,True,"(6, 1, 7, 3)",0.8517554624357127
2002-07-02,True,False,"(6, 1, 7, 3)",0.9215117446762978
2002-07-03,False,True,"(3, 1, 7, 3)",0.27356574222453367
2002-07-05,False,True,"(2, 1, 4, 1)",0.35324293545276797
2002-07-08,False,True,"(2, 1, 4, 1)",0.3980944753350031
2002-07-09,False,True,"(6, 1, 6, 2)",0.39063461837614893
2002-07-10,False,True,"(8, 1, 7, 1)",0.3598503068898575
2002-07-11,False,True,"(4, 1, 4, 1)",0.10460236355436589
2002-07-12,True,False,"(2, 1, 6, 1)",0.5458945988660361
2002-07-15,False,True,"(2, 1, 4, 1)",0.3576254053904856
2002-07-16,False,True,"(3, 1, 6, 1)",0.29439315072373184
2002-07-17,False,True,,
2002-07-18,False,True,,
2002-07-19,False,True,,
2002-07-22,False,True,,
2002-07-23,False,True,,
2002-07-24,False,True,,
2002-07-25,False,True,,
2002-07-26,False,True,,
2002-07-29,False,True,"(3, 1, 6, 2)",0.4564542835693254
2002-07-30,False,True,"(2, 1, 6, 2)",0.3590625700093971
2002-07-31,True,False,"(2, 1, 6, 1)",0.6620628547194224
2002-08-01,False,True,"(4, 1, 7, 3)",0.8199850496843911
2002-08-02,True,False,"(5, 1, 7, 3)",0.8935452758647866
2002-08-05,False,True,,
2002-08-06,True,False,"(5, 1, 7, 3)",0.790171281345971
2002-08-07,False,True,"(2, 1, 7, 3)",0.8947706374789726
2002-08-08,True,False,"(2, 1, 2, 1)",0.5905078804623853
2002-08-09,False,True,"(3, 1, 2, 1)",0.8656847350918525
2002-08-12,True,False,"(4, 1, 7, 3)",0.6894162581381823
2002-08-13,False,True,"(6, 1, 7, 3)",0.8485051787129302
2002-08-14,True,False,"(4, 1, 2, 1)",0.9459079275750385
2002-08-15,True,False,"(2, 1, 2, 1)",0.9228126806410792
2002-08-16,True,False,"(2, 1, 2, 1)",0.557669210922892
2002-08-19,True,False,"(2, 1, 2, 1)",0.24346553355848236
2002-08-20,False,True,"(2, 1, 2, 1)",0.21034584422506888
2002-08-21,False,True,"(2, 1, 4, 1)",0.24959484274130392
2002-08-22,False,True,"(2, 1, 4, 1)",0.34303925292416937
2002-08-23,False,True,"(6, 3, 4, 1)",0.17812561274990094
2002-08-26,False,True,"(8, 1, 3, 1)",0.20190269387925142
2002-08-27,False,True,,
2002-08-28,False,True,,
2002-08-29,False,True,,
2002-08-30,False,True,"(8, 1, 4, 1)",0.4205900466024305
2002-09-03,False,True,,
2002-09-04,True,False,"(2, 1, 6, 1)",0.746205776158473
2002-09-05,False,True,,
2002-09-06,False,True,,
2002-09-09,False,True,,
2002-09-10,False,True,,
2002-09-11,False,True,,
2002-09-12,False,True,,
2002-09-13,False,True,,
2002-09-16,False,True,,
2002-09-17,True,False,"(2, 1, 4, 1)",0.5317832043966434
2002-09-18,True,False,"(2, 1, 6, 2)",0.44958202870649444
2002-09-19,False,True,"(3, 1, 2, 1)",0.51237212416727
2002-09-20,True,False,"(2, 1, 2, 1)",0.5997623262689119
2002-09-23,False,True,"(3, 1, 2, 1)",0.42416757964391927
2002-09-24,True,False,"(4, 1, 2, 1)",0.7203066052078668
2002-09-25,True,False,"(5, 1, 2, 1)",0.15901693452982227
2002-09-26,False,True,"(2, 1, 6, 1)",0.7374204579103005
2002-09-27,True,False,"(2, 1, 6, 1)",0.6563331192477408
2002-09-30,False,True,,
2002-10-01,True,False,"(4, 1, 2, 1)",0.741932054185726
2002-10-02,False,True,,
2002-10-03,False,True,,
2002-10-04,False,True,,
2002-10-07,False,True,,
2002-10-08,False,True,,
2002-10-09,False,True,,
2002-10-10,False,True,,
2002-10-11,True,False,"(2, 1, 6, 2)",0.5196188887522173
2002-10-14,True,False,"(2, 1, 6, 2)",0.40213294812020983
2002-10-15,True,False,"(2, 1, 4, 1)",0.5039681829511823
2002-10-16,False,True,"(3, 1, 2, 1)",0.8551875854415013
2002-10-17,True,False,"(6, 1, 4, 2)",0.862983037433417
2002-10-18,False,True,"(3, 1, 4, 1)",0.9128897452543633
2002-10-21,True,False,"(4, 1, 2, 1)",0.9344852873800836
2002-10-22,True,False,"(2, 1, 4, 1)",0.952123163724027
2002-10-23,True,False,"(2, 1, 4, 1)",0.9579796737171
2002-10-24,False,True,"(3, 1, 2, 1)",0.9666525432796206
2002-10-25,True,False,"(2, 1, 4, 1)",0.9095669449471014
2002-10-28,True,False,"(2, 1, 4, 1)",0.8981912552041857
2002-10-29,False,True,"(2, 1, 4, 1)",0.9712432038708992
2002-10-30,True,False,"(2, 1, 4, 1)",0.7025618612696818
2002-10-31,True,False,"(2, 1, 4, 1)",0.7154990985718208
2002-11-01,True,False,"(2, 1, 4, 1)",0.4435425547621919
2002-11-04,True,False,"(2, 1, 4, 1)",0.3140422111800222
2002-11-05,True,False,"(2, 1, 4, 1)",0.2851333906445684
2002-11-06,True,False,"(2, 1, 4, 1)",0.3109743016885024
2002-11-07,False,True,"(6, 1, 4, 1)",0.6389998104658483
2002-11-08,True,False,"(8, 3, 6, 3)",0.5404718491799004
2002-11-11,False,True,,
2002-11-12,True,False,"(5, 1, 2, 1)",0.7693686033821231
2002-11-13,False,True,"(5, 1, 4, 1)",0.7692283239652786
2002-11-14,False,True,"(6, 1, 4, 1)",0.16163075719084444
2002-11-15,True,False,"(2, 1, 3, 1)",0.7465717389687789
2002-11-18,False,True,"(3, 1, 6, 1)",0.7519205289150678
2002-11-19,True,False,"(9, 1, 6, 3)",0.6264673377034325
2002-11-20,False,True,"(4, 1, 6, 2)",0.4759301236851865
2002-11-21,False,True,"(5, 1, 4, 1)",0.054882700084623606
2002-11-22,False,True,"(2, 1, 6, 1)",0.39555059191492437
2002-11-25,False,True,"(3, 1, 2, 1)",0.25524530001234075
2002-11-26,False,True,"(5, 1, 2, 1)",0.4494559043191835
2002-11-27,False,True,"(4, 1, 2, 1)",0.16415444570074386
2002-11-29,False,True,"(5, 1, 2, 1)",0.36300767569397496
2002-12-02,False,True,,
2002-12-03,False,True,,
2002-12-04,False,True,,
2002-12-05,False,True,,
2002-12-06,False,True,,
2002-12-09,False,True,,
2002-12-10,False,True,,
2002-12-11,False,True,"(2, 1, 6, 2)",0.17981246484536761
2002-12-12,False,True,"(3, 1, 2, 1)",0.30894020632555547
2002-12-13,True,False,"(5, 1, 2, 1)",0.6554456420596934
2002-12-16,False,True,"(5, 1, 2, 1)",0.5371701058721249
2002-12-17,False,True,"(4, 1, 2, 1)",0.1596551536602153
2002-12-18,False,True,,
2002-12-19,False,True,,
2002-12-20,False,True,,
2002-12-23,False,True,,
2002-12-24,True,False,"(2, 1, 6, 1)",0.9375483683145927
2002-12-26,False,True,"(2, 1, 6, 1)",0.8559673766771461
2002-12-27,False,True,,
2002-12-30,False,True,,
2002-12-31,False,True,,
2003-01-02,False,True,"(2, 1, 2, 1)",0.2516001915429389
2003-01-03,False,True,"(2, 1, 6, 2)",0.14679706035974655
2003-01-06,False,True,"(2, 1, 6, 2)",0.24446858824418874
2003-01-07,False,True,"(3, 1, 2, 1)",0.2685765456555376
2003-01-08,True,False,"(5, 1, 4, 1)",0.7320004721722941
2003-01-09,False,True,"(4, 1, 2, 1)",0.2915444049138076
2003-01-10,False,True,"(5, 1, 2, 1)",0.29564160237184706
2003-01-13,True,False,"(6, 1, 2, 1)",0.5517111151696218
2003-01-14,False,True,"(7, 1, 2, 1)",0.5673356837705934
2003-01-15,False,True,,
2003-01-16,False,True,"(9, 1, 7, 4)",0.27926374388507724
2003-01-17,False,True,,
2003-01-21,False,True,,
2003-01-22,False,True,,
2003-01-23,False,True,,
2003-01-24,False,True,,
2003-01-27,True,False,"(2, 1, 6, 2)",0.773478653517319
2003-01-28,True,False,"(3, 1, 3, 1)",0.3832590359209666
2003-01-29,True,False,"(2, 1, 6, 2)",0.28458338284050977
2003-01-30,False,True,"(3, 1, 3, 1)",0.8368757215569117
2003-01-31,True,False,"(2, 1, 6, 1)",0.9346842425514035
2003-02-03,False,True,"(3, 1, 4, 1)",0.7913620837444508
2003-02-04,True,False,"(2, 1, 6, 1)",0.8576858105012882
2003-02-05,False,True,"(5, 1, 2, 1)",0.7035505648296351
2003-02-06,True,False,"(8, 1, 7, 3)",0.7128177950644721
2003-02-07,False,True,"(9, 1, 7, 3)",0.7926033398041129
2003-02-10,True,False,"(8, 1, 7, 3)",0.7481377780430375
2003-02-11,False,True,"(9, 1, 7, 3)",0.6184925096355699
2003-02-12,False,True,,
2003-02-13,True,False,"(2, 1, 6, 2)",0.9339021175773257
2003-02-14,True,False,"(2, 1, 6, 2)",0.866917314136774
2003-02-18,True,False,"(2, 1, 4, 1)",0.3912136673966703
2003-02-19,False,True,"(2, 1, 4, 1)",0.9291480590990939
2003-02-20,True,False,"(3, 1, 4, 1)",0.7793630765276659
2003-02-21,False,True,"(3, 1, 4, 1)",0.5928501893240716
2003-02-24,True,False,"(5, 1, 4, 1)",0.9013029021493054
2003-02-25,True,False,"(2, 1, 4, 1)",0.7475603810598447
2003-02-26,False,True,"(9, 1, 7, 4)",0.7651916680962537
2003-02-27,True,False,"(2, 1, 6, 2)",0.9214188320988839
2003-02-28,False,True,"(3, 1, 4, 1)",0.5418384466802023
2003-03-03,True,False,"(4, 1, 2, 1)",0.847745576620679
2003-03-04,False,True,,
2003-03-05,False,True,,
2003-03-06,False,True,,
2003-03-07,False,True,,
2003-03-10,False,True,,
2003-03-11,False,True,,
2003-03-12,False,True,,
2003-03-13,False,True,,
2003-03-14,True,False,"(2, 1, 6, 1)",0.747209616266386
2003-03-17,True,False,"(2, 1, 4, 1)",0.5448099980707153
2003-03-18,False,True,"(2, 1, 4, 1)",0.40452870065153634
2003-03-19,False,True,"(3, 1, 4, 1)",0.48125804173202297
2003-03-20,False,True,"(4, 1, 6, 2)",0.2791721316240697
2003-03-21,False,True,"(4, 1, 6, 2)",0.19751485970940583
2003-03-24,True,False,"(8, 1, 7, 3)",0.5248187228150193
2003-03-25,False,True,"(2, 1, 6, 1)",0.7953619214660113
2003-03-26,True,False,"(7, 1, 7, 3)",0.7196794940368484
2003-03-27,False,True,"(8, 1, 2, 1)",0.5006666663010663
2003-03-28,False,True,"(9, 1, 6, 4)",0.34916607259764615
2003-03-31,False,True,,
2003-04-01,True,False,"(2, 1, 6, 1)",0.8566656833055329
2003-04-02,True,False,"(3, 1, 6, 2)",0.29919835927798183
2003-04-03,False,True,"(2, 1, 6, 2)",0.5083213040939907
2003-04-04,False,True,"(3, 1, 6, 2)",0.3891579120817878
2003-04-07,False,True,"(3, 1, 7, 2)",0.3352454740993416
2003-04-08,False,True,"(2, 1, 7, 2)",0.4434607524342844
2003-04-09,False,True,"(6, 1, 7, 1)",0.4343482588577997
2003-04-10,False,True,"(6, 1, 7, 1)",0.21924997052354486
2003-04-11,False,True,,
2003-04-14,False,True,,
2003-04-15,False,True,,
2003-04-16,False,True,,
2003-04-17,False,True,,
2003-04-21,False,True,,
2003-04-22,False,True,,
2003-04-23,True,False,"(4, 1, 7, 3)",0.9315827801825378
2003-04-24,False,True,"(4, 1, 7, 3)",0.9780921047824422
2003-04-25,True,False,"(4, 1, 7, 3)",0.9756933345631457
2003-04-28,True,False,"(3, 1, 7, 3)",0.982393033012735
2003-04-29,True,False,"(3, 1, 7, 3)",0.9852372497531808
2003-04-30,True,False,"(3, 1, 7, 3)",0.9900481035231788
2003-05-01,True,False,"(3, 1, 6, 3)",0.9885653126349311
2003-05-02,True,False,"(2, 1, 7, 4)",0.9875747448954832
2003-05-05,True,False,"(9, 1, 7, 3)",0.891646142808456
2003-05-06,True,False,"(9, 1, 3, 1)",0.2833680758758376
2003-05-07,True,False,"(9, 1, 4, 2)",0.2558656399793217
2003-05-08,True,False,"(9, 1, 3, 1)",0.30384543709266953
2003-05-09,True,False,"(9, 1, 3, 1)",0.3375180515661844
2003-05-12,True,False,"(9, 1, 3, 1)",0.22903721136201263
2003-05-13,True,False,"(9, 1, 3, 1)",0.6141775732598068
2003-05-14,True,False,"(3, 1, 7, 4)",0.49260906033893004
2003-05-15,True,False,"(9, 1, 3, 1)",0.5292937095199834
2003-05-16,True,False,"(9, 1, 3, 1)",0.5509669193752228
2003-05-19,True,False,"(7, 1, 7, 3)",0.8109279436179948
2003-05-20,False,True,"(9, 1, 6, 3)",0.9259185154557223
2003-05-21,True,False,"(3, 1, 6, 2)",0.9572379156599585
2003-05-22,False,True,"(4, 1, 7, 3)",0.7430091950442532
2003-05-23,True,False,"(2, 1, 6, 2)",0.936840415517123
2003-05-27,True,False,"(2, 1, 7, 3)",0.46181326850465226
2003-05-28,False,True,"(3, 1, 6, 2)",0.6868715790903912
2003-05-29,False,True,"(5, 1, 6, 3)",0.4932085008875256
2003-05-30,True,False,"(6, 1, 6, 3)",0.7034155414228245
2003-06-02,False,True,,
2003-06-03,False,True,,
2003-06-04,True,False,"(6, 1, 4, 1)",0.6102596845262622
2003-06-05,False,True,"(2, 1, 7, 3)",0.8830618678774533
2003-06-06,False,True,,
2003-06-09,False,True,,
2003-06-10,True,False,"(3, 1, 7, 4)",0.9216930837819781
2003-06-11,False,True,"(2, 1, 7, 3)",0.9424394385286926
2003-06-12,True,False,"(2, 1, 7, 4)",0.9299950371418624
2003-06-13,False,True,"(3, 1, 2, 1)",0.9456069562170786
2003-06-16,True,False,"(2, 1, 6, 2)",0.8102584818487303
2003-06-17,False,True,"(2, 1, 7, 3)",0.9361360795600407
2003-06-18,False,True,"(2, 1, 6, 2)",0.2608185003237403
2003-06-19,False,True,"(2, 1, 6, 2)",0.3569559727982101
2003-06-20,False,True,"(2, 1, 2, 1)",0.2552385431604397
2003-06-23,True,False,"(4, 1, 2, 1)",0.6127198348033255
2003-06-24,False,True,"(5, 1, 4, 1)",0.9018972886854405
2003-06-25,True,False,"(3, 1, 4, 1)",0.843136414170564
2003-06-26,True,False,"(2, 1, 4, 1)",0.8104254103794213
2003-06-27,False,True,"(8, 1, 7, 1)",0.908685416208549
2003-06-30,True,False,"(2, 1, 4, 1)",0.9208381243947711
2003-07-01,False,True,"(3, 1, 4, 1)",0.9314970955757446
2003-07-02,True,False,"(2, 1, 2, 1)",0.9124805743822043
2003-07-03,False,True,"(2, 1, 2, 1)",0.9551168407956145
2003-07-07,True,False,"(2, 1, 2, 1)",0.9224552145241214
2003-07-08,True,False,"(2, 1, 2, 1)",0.4073602807501985
2003-07-09,False,True,"(2, 1, 2, 1)",0.9387317943075728
2003-07-10,True,False,"(4, 1, 6, 2)",0.9182347284868501
2003-07-11,False,True,"(3, 1, 2, 1)",0.8328595041405884
2003-07-14,True,False,"(4, 1, 4, 1)",0.7824530959227768
2003-07-15,False,True,"(3, 1, 4, 1)",0.9355195794945583
2003-07-16,True,False,"(2, 1, 4, 1)",0.9098460593517649
2003-07-17,True,False,"(3, 1, 6, 2)",0.48339279375284805
2003-07-18,False,True,"(2, 1, 2, 1)",0.8680433402530768
2003-07-21,True,False,"(3, 1, 2, 1)",0.8032110543205847
2003-07-22,False,True,"(3, 1, 2, 1)",0.5144036121195223
2003-07-23,False,True,"(4, 1, 2, 1)",0.3071169854647966
2003-07-24,True,False,"(6, 1, 2, 1)",0.6456191901829931
2003-07-25,True,False,"(6, 1, 6, 2)",0.13412094332137986
2003-07-28,False,True,"(2, 1, 2, 1)",0.43777581530973153
2003-07-29,True,False,"(3, 1, 2, 1)",0.6774433617875278
2003-07-30,False,True,,
2003-07-31,False,True,"(4, 1, 6, 2)",0.183903255055346
2003-08-01,True,False,"(2, 1, 6, 2)",0.628071925556669
2003-08-04,False,True,"(2, 1, 2, 1)",0.24016452662997573
2003-08-05,True,False,"(4, 1, 6, 2)",0.6906011872955248
2003-08-06,False,True,,
2003-08-07,True,False,"(3, 1, 7, 3)",0.7466819405093843
2003-08-08,False,True,"(4, 1, 6, 2)",0.8027778053201207
2003-08-11,True,False,"(5, 1, 7, 3)",0.8301135738807037
2003-08-12,False,True,,
2003-08-13,True,False,"(2, 1, 6, 3)",0.8672075880159059
2003-08-14,False,True,"(2, 1, 4, 1)",0.9094664658975115
2003-08-15,True,False,"(3, 1, 4, 1)",0.9163175864053263
2003-08-18,True,False,"(3, 1, 6, 3)",0.8954711311410304
2003-08-19,False,True,"(2, 1, 7, 3)",0.9553819345163724
2003-08-20,True,False,"(2, 1, 4, 1)",0.797466358766015
2003-08-21,True,False,"(2, 1, 4, 1)",0.5586627167815859
2003-08-22,False,True,"(3, 1, 4, 1)",0.9732369013275307
2003-08-25,True,False,"(4, 1, 4, 1)",0.9480162493404939
2003-08-26,False,True,"(3, 1, 4, 1)",0.9547391764484797
2003-08-27,True,False,"(2, 1, 6, 2)",0.9555336960469647
2003-08-28,True,False,"(9, 1, 3, 1)",0.8588885022429255
2003-08-29,True,False,"(2, 1, 4, 1)",0.4335888184494749
2003-09-02,True,False,"(2, 1, 4, 1)",0.15511214066366724
2003-09-03,True,False,"(2, 1, 4, 1)",0.1858112873652275
2003-09-04,False,True,"(3, 1, 4, 1)",0.36635383425465073
2003-09-05,True,False,"(5, 1, 4, 1)",0.7552609858129788
2003-09-08,False,True,"(3, 1, 4, 1)",0.4301838576343402
2003-09-09,True,False,"(7, 1, 4, 1)",0.6706375467414745
2003-09-10,False,True,"(9, 1, 7, 3)",0.6636463950169532
2003-09-11,False,True,"(6, 1, 4, 1)",0.3916785313660917
2003-09-12,False,True,"(2, 1, 4, 1)",0.3567496374178923
2003-09-15,True,False,"(3, 1, 6, 1)",0.8227097599667823
2003-09-16,False,True,"(2, 1, 6, 1)",0.6935423920915592
2003-09-17,False,True,,
2003-09-18,False,True,"(7, 1, 7, 3)",0.2209595824905919
2003-09-19,False,True,"(2, 1, 6, 1)",0.4063041876136661
2003-09-22,False,True,,
2003-09-23,False,True,"(3, 1, 6, 2)",0.3525871186431948
2003-09-24,False,True,,
2003-09-25,False,True,,
2003-09-26,False,True,,
2003-09-29,False,True,,
2003-09-30,True,False,"(2, 1, 4, 1)",0.93623448845718
2003-10-01,False,True,"(2, 1, 7, 3)",0.9196519910131822
2003-10-02,False,True,,
2003-10-03,False,True,,
2003-10-06,True,False,"(2, 1, 6, 3)",0.9397592171552639
2003-10-07,True,False,"(2, 1, 6, 2)",0.29759734626307116
2003-10-08,False,True,"(2, 1, 6, 2)",0.5125597643886313
2003-10-09,False,True,"(2, 1, 6, 2)",0.1688479063383932
2003-10-10,False,True,"(2, 1, 4, 1)",0.12175481884332037
2003-10-13,False,True,"(2, 1, 4, 1)",0.15886537216322658
2003-10-14,False,True,"(2, 1, 4, 1)",0.12867182651922032
2003-10-15,False,True,"(2, 1, 4, 1)",0.19354326748468814
2003-10-16,True,False,"(6, 1, 6, 2)",0.5767242381651996
2003-10-17,False,True,"(9, 1, 6, 2)",0.6639131801995711
2003-10-20,True,False,"(3, 1, 6, 1)",0.7733833378313217
2003-10-21,False,True,"(4, 1, 4, 1)",0.7727596848591332
2003-10-22,True,False,"(5, 1, 2, 1)",0.8423193823060879
2003-10-23,False,True,"(6, 1, 7, 3)",0.649294104658917
2003-10-24,False,True,,
2003-10-27,False,True,,
2003-10-28,False,True,"(9, 1, 3, 1)",0.11116710436256082
2003-10-29,False,True,"(2, 1, 4, 1)",0.34928508771042815
2003-10-30,False,True,"(3, 1, 2, 1)",0.4685776521665936
2003-10-31,True,False,"(4, 1, 2, 1)",0.5348213139815233
2003-11-03,True,False,"(4, 1, 2, 1)",0.19581879396799518
2003-11-04,False,True,"(2, 1, 6, 1)",0.36158120650046627
2003-11-05,False,True,"(2, 1, 6, 1)",0.27017617342386935
2003-11-06,False,True,"(7, 1, 2, 1)",0.11059485254338657
2003-11-07,False,True,,
2003-11-10,False,True,,
2003-11-11,False,True,,
2003-11-12,False,True,,
2003-11-13,False,True,"(2, 1, 6, 2)",0.2502044387147745
2003-11-14,False,True,,
2003-11-17,False,True,,
2003-11-18,False,True,,
2003-11-19,False,True,,
2003-11-20,False,True,,
2003-11-21,False,True,,
2003-11-24,False,True,,
2003-11-25,True,False,"(2, 1, 6, 1)",0.7825579435119593
2003-11-26,False,True,"(2, 1, 7, 3)",0.7722207578440059
2003-11-28,False,True,"(3, 1, 6, 1)",0.4723289077670162
2003-12-01,False,True,"(2, 1, 2, 1)",0.25111127759528673
2003-12-02,False,True,"(2, 1, 2, 1)",0.37113623695753933
2003-12-03,True,False,"(3, 1, 6, 1)",0.6129909626131613
2003-12-04,False,True,"(3, 1, 2, 1)",0.4746764000466606
2003-12-05,True,False,"(6, 1, 2, 1)",0.7157100204899044
2003-12-08,False,True,"(5, 1, 2, 1)",0.2127790776306717
2003-12-09,False,True,,
2003-12-10,False,True,,
2003-12-11,False,True,"(8, 1, 2, 1)",0.1826199125323026
2003-12-12,True,False,"(2, 1, 6, 2)",0.8017878565285245
2003-12-15,False,True,,
2003-12-16,False,True,,
2003-12-17,False,True,,
2003-12-18,True,False,"(5, 1, 7, 3)",0.9228877981447314
2003-12-19,False,True,,
2003-12-22,False,True,,
2003-12-23,False,True,,
2003-12-24,False,True,,
2003-12-26,True,False,"(2, 1, 6, 2)",0.9654111023571821
2003-12-29,True,False,"(2, 1, 6, 3)",0.9755791010245322
2003-12-30,True,False,"(2, 1, 6, 3)",0.9803424493126723
2003-12-31,True,False,"(2, 1, 6, 3)",0.9763122768692374
2004-01-02,True,False,"(3, 1, 6, 3)",0.9663971333773468
2004-01-05,True,False,"(2, 1, 4, 1)",0.8771957396541303
2004-01-06,False,True,"(2, 1, 7, 3)",0.8926409968075449
2004-01-07,True,False,"(2, 1, 6, 2)",0.5403045855527715
2004-01-08,True,False,"(2, 1, 7, 3)",0.27649184928328985
2004-01-09,False,True,"(2, 1, 4, 1)",0.6706039080333391
2004-01-12,False,True,"(2, 1, 6, 2)",0.31352840500425944
2004-01-13,False,True,"(2, 1, 4, 1)",0.1432578843465479
2004-01-14,False,True,"(2, 1, 6, 2)",0.18604273951877512
