"
ma_window","
ma_window","
split_idx","Start
","End
","Period
","Start Value
","End Value
","Total Return [%]
","Benchmark Return [%]
","Max Gross Exposure [%]
","Total Fees Paid
","Max Drawdown [%]
","Max Drawdown Duration
","Total Trades
","Total Closed Trades
","Total Open Trades
","Open Trade PnL
","Win Rate [%]
","Best Trade [%]
","Worst Trade [%]
","Avg Winning Trade [%]
","Avg Losing Trade [%]
","Avg Winning Trade Duration
","Avg Losing Trade Duration
","Profit Factor
","Expectancy
","Sharpe Ratio
","Calmar Ratio
","Omega Ratio
","Sortino Ratio
"
"","",13,0,251,252 days,100.0,102.485110,2.485110,54.274231,100.0,0.0,1.270762,1 days,1,0,1,2.485110,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.123866,2.848234,2.391817,2.183631
"","",14,0,251,252 days,100.0,107.167796,7.167796,61.024533,100.0,0.0,5.367336,20 days,1,0,1,7.167796,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.021722,1.964966,1.368230,1.606588
"","",15,0,251,252 days,100.0,116.635860,16.635860,56.037917,100.0,0.0,9.020941,22 days,1,0,1,16.635860,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.416375,2.767834,1.404772,2.415772
"","",16,0,251,252 days,100.0,97.145204,-2.854796,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-2.854796,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.082036,-0.229199,0.983036,-0.112121
"","",17,0,251,252 days,100.0,97.843500,-2.156500,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-2.156500,-2.156500,NaN,-2.156500,NaT,114 days,0.0,-2.156500,-0.004835,-0.165100,0.998985,-0.006882
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,102.001953,2.001953,-6.721865,100.0,0.0,2.933644,5 days,1,1,0,0.000000,100.0,2.001953,2.001953,2.001953,NaN,6 days,NaT,inf,2.001953,0.515563,0.992834,1.541374,0.820362
37,77,0,0,251,252 days,100.0,91.378641,-8.621359,12.233055,100.0,0.0,16.169574,26 days,1,1,0,0.000000,0.0,-8.621359,-8.621359,NaN,-8.621359,NaT,29 days,0.0,-8.621359,-1.019034,-0.757098,0.638899,-1.217727
"","",1,0,251,252 days,100.0,91.378641,-8.621359,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-8.621359,-8.621359,NaN,-8.621359,NaT,29 days,0.0,-8.621359,-1.019034,-0.757098,0.638899,-1.217727
"","",2,0,251,252 days,100.0,91.378641,-8.621359,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-8.621359,-8.621359,NaN,-8.621359,NaT,29 days,0.0,-8.621359,-1.019034,-0.757098,0.638899,-1.217727
"","",3,0,251,252 days,100.0,91.378641,-8.621359,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-8.621359,-8.621359,NaN,-8.621359,NaT,29 days,0.0,-8.621359,-1.019034,-0.757098,0.638899,-1.217727
"","",4,0,251,252 days,100.0,96.968498,-3.031502,-6.756252,100.0,0.0,17.161448,163 days,2,1,1,5.589857,0.0,-8.621359,-8.621359,NaN,-8.621359,NaT,29 days,0.0,-8.621359,-0.114126,-0.254108,0.966651,-0.163715
"","",5,0,251,252 days,100.0,133.687341,33.687341,29.639547,100.0,0.0,9.818330,12 days,1,0,1,33.687341,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.809125,5.324302,1.815033,3.784799
"","",6,0,251,252 days,100.0,139.804588,39.804588,38.860759,100.0,0.0,9.818330,24 days,1,0,1,39.804588,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.913522,6.362661,1.640740,3.773602
"","",7,0,251,252 days,100.0,144.774851,44.774851,51.770207,100.0,0.0,14.701493,34 days,1,0,1,44.774851,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.929010,4.822851,1.517447,3.459726
"","",8,0,251,252 days,100.0,146.813934,46.813934,49.448649,100.0,0.0,14.701493,34 days,1,0,1,46.813934,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.850576,5.060748,1.419048,3.062228
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,102.485110,2.485110,54.274231,100.0,0.0,1.270762,1 days,1,0,1,2.485110,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.123866,2.848234,2.391817,2.183631
"","",14,0,251,252 days,100.0,107.167796,7.167796,61.024533,100.0,0.0,5.367336,20 days,1,0,1,7.167796,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.021722,1.964966,1.368230,1.606588
"","",15,0,251,252 days,100.0,116.635860,16.635860,56.037917,100.0,0.0,9.020941,22 days,1,0,1,16.635860,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.416375,2.767834,1.404772,2.415772
"","",16,0,251,252 days,100.0,97.145204,-2.854796,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-2.854796,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.082036,-0.229199,0.983036,-0.112121
"","",17,0,251,252 days,100.0,97.843500,-2.156500,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-2.156500,-2.156500,NaN,-2.156500,NaT,114 days,0.0,-2.156500,-0.004835,-0.165100,0.998985,-0.006882
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.566439,0.566439,-6.721865,100.0,0.0,2.933644,5 days,1,1,0,0.000000,100.0,0.566439,0.566439,0.566439,NaN,6 days,NaT,inf,0.566439,0.193413,0.280020,1.166360,0.252092
38,78,0,0,251,252 days,100.0,92.912621,-7.087379,12.233055,100.0,0.0,16.169574,26 days,1,1,0,0.000000,0.0,-7.087379,-7.087379,NaN,-7.087379,NaT,30 days,0.0,-7.087379,-0.806268,-0.624639,0.710173,-0.977374
"","",1,0,251,252 days,100.0,92.912621,-7.087379,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-7.087379,-7.087379,NaN,-7.087379,NaT,30 days,0.0,-7.087379,-0.806268,-0.624639,0.710173,-0.977374
"","",2,0,251,252 days,100.0,92.912621,-7.087379,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-7.087379,-7.087379,NaN,-7.087379,NaT,30 days,0.0,-7.087379,-0.806268,-0.624639,0.710173,-0.977374
"","",3,0,251,252 days,100.0,92.912621,-7.087379,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-7.087379,-7.087379,NaN,-7.087379,NaT,30 days,0.0,-7.087379,-0.806268,-0.624639,0.710173,-0.977374
"","",4,0,251,252 days,100.0,99.143839,-0.856161,-6.756252,100.0,0.0,16.169574,163 days,2,1,1,6.231218,0.0,-7.087379,-7.087379,NaN,-7.087379,NaT,30 days,0.0,-7.087379,0.042499,-0.076544,1.012615,0.061294
"","",5,0,251,252 days,100.0,134.429731,34.429731,29.639547,100.0,0.0,9.818330,12 days,1,0,1,34.429731,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.842193,5.449204,1.841677,3.857997
"","",6,0,251,252 days,100.0,140.580948,40.580948,38.860759,100.0,0.0,9.818330,24 days,1,0,1,40.580948,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.943748,6.495925,1.657021,3.835906
"","",7,0,251,252 days,100.0,145.578812,45.578812,51.770207,100.0,0.0,14.701493,34 days,1,0,1,45.578812,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.956350,4.916470,1.528345,3.510158
"","",8,0,251,252 days,100.0,147.629218,47.629218,49.448649,100.0,0.0,14.701493,34 days,1,0,1,47.629218,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.875461,5.156282,1.426890,3.104115
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,101.309512,1.309512,54.274231,100.0,0.0,1.270762,1 days,1,0,1,1.309512,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.665852,1.496951,1.743223,1.166047
"","",14,0,251,252 days,100.0,105.938483,5.938483,61.024533,100.0,0.0,5.367336,20 days,1,0,1,5.938483,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.866693,1.623650,1.309613,1.350843
"","",15,0,251,252 days,100.0,115.297939,15.297939,56.037917,100.0,0.0,9.020941,22 days,1,0,1,15.297939,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.319968,2.538263,1.376040,2.244292
"","",16,0,251,252 days,100.0,96.030860,-3.969140,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-3.969140,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.159197,-0.317853,0.967148,-0.217130
"","",17,0,251,252 days,100.0,100.071059,0.071059,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,100.0,0.071059,0.071059,0.071059,NaN,114 days,NaT,inf,0.071059,0.128703,0.005468,1.027354,0.185501
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,100.753118,0.753118,-6.721865,100.0,0.0,2.933644,5 days,1,1,0,0.000000,100.0,0.753118,0.753118,0.753118,NaN,6 days,NaT,inf,0.753118,0.248094,0.372460,1.214314,0.324757
39,79,0,0,251,252 days,100.0,93.592233,-6.407767,12.233055,100.0,0.0,16.169574,26 days,1,1,0,0.000000,0.0,-6.407767,-6.407767,NaN,-6.407767,NaT,31 days,0.0,-6.407767,-0.717890,-0.565639,0.741228,-0.872646
"","",1,0,251,252 days,100.0,93.592233,-6.407767,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-6.407767,-6.407767,NaN,-6.407767,NaT,31 days,0.0,-6.407767,-0.717890,-0.565639,0.741228,-0.872646
"","",2,0,251,252 days,100.0,93.592233,-6.407767,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-6.407767,-6.407767,NaN,-6.407767,NaT,31 days,0.0,-6.407767,-0.717890,-0.565639,0.741228,-0.872646
"","",3,0,251,252 days,100.0,93.592233,-6.407767,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-6.407767,-6.407767,NaN,-6.407767,NaT,31 days,0.0,-6.407767,-0.717890,-0.565639,0.741228,-0.872646
"","",4,0,251,252 days,100.0,99.869029,-0.130971,-6.756252,100.0,0.0,16.169574,152 days,2,1,1,6.276796,0.0,-6.407767,-6.407767,NaN,-6.407767,NaT,31 days,0.0,-6.407767,0.093606,-0.011728,1.027811,0.135124
"","",5,0,251,252 days,100.0,134.429731,34.429731,29.639547,100.0,0.0,9.818330,12 days,1,0,1,34.429731,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.842193,5.449204,1.841677,3.857997
"","",6,0,251,252 days,100.0,140.580948,40.580948,38.860759,100.0,0.0,9.818330,24 days,1,0,1,40.580948,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.943748,6.495925,1.657021,3.835906
"","",7,0,251,252 days,100.0,145.578812,45.578812,51.770207,100.0,0.0,14.701493,34 days,1,0,1,45.578812,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.956350,4.916470,1.528345,3.510158
"","",8,0,251,252 days,100.0,147.629218,47.629218,49.448649,100.0,0.0,14.701493,34 days,1,0,1,47.629218,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.875461,5.156282,1.426890,3.104115
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,100.351936,0.351936,54.274231,100.0,0.0,1.270762,1 days,1,0,1,0.351936,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.204804,0.401452,1.209873,0.329271
"","",14,0,251,252 days,100.0,104.937154,4.937154,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.937154,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.736204,1.346942,1.261412,1.140539
"","",15,0,251,252 days,100.0,114.208145,14.208145,56.037917,100.0,0.0,9.020941,22 days,1,0,1,14.208145,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.239629,2.352147,1.352413,2.103280
"","",16,0,251,252 days,100.0,95.123177,-4.876823,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-4.876823,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.222825,-0.389726,0.954083,-0.303480
"","",17,0,251,252 days,100.0,99.125189,-0.874811,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-0.874811,-0.874811,NaN,-0.874811,NaT,113 days,0.0,-0.874811,0.073477,-0.067169,1.015600,0.105792
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,99.674040,-0.325960,-6.721865,100.0,0.0,2.933644,5 days,1,0,1,-0.325960,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.077594,-0.160817,0.935432,-0.097841
40,80,0,0,251,252 days,100.0,95.766990,-4.233010,12.233055,100.0,0.0,16.169574,26 days,1,1,0,0.000000,0.0,-4.233010,-4.233010,NaN,-4.233010,NaT,32 days,0.0,-4.233010,-0.432915,-0.375551,0.839884,-0.539952
"","",1,0,251,252 days,100.0,95.766990,-4.233010,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-4.233010,-4.233010,NaN,-4.233010,NaT,32 days,0.0,-4.233010,-0.432915,-0.375551,0.839884,-0.539952
"","",2,0,251,252 days,100.0,95.766990,-4.233010,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-4.233010,-4.233010,NaN,-4.233010,NaT,32 days,0.0,-4.233010,-0.432915,-0.375551,0.839884,-0.539952
"","",3,0,251,252 days,100.0,95.766990,-4.233010,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-4.233010,-4.233010,NaN,-4.233010,NaT,32 days,0.0,-4.233010,-0.432915,-0.375551,0.839884,-0.539952
"","",4,0,251,252 days,100.0,102.650050,2.650050,-6.756252,100.0,0.0,16.169574,151 days,2,1,1,6.883060,0.0,-4.233010,-4.233010,NaN,-4.233010,NaT,32 days,0.0,-4.233010,0.284975,0.238786,1.086205,0.415231
"","",5,0,251,252 days,100.0,135.035400,35.035400,29.639547,100.0,0.0,9.818330,12 days,1,0,1,35.035400,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.868978,5.551332,1.863900,3.916685
"","",6,0,251,252 days,100.0,141.214332,41.214332,38.860759,100.0,0.0,9.818330,24 days,1,0,1,41.214332,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.968231,6.604891,1.670484,3.885930
"","",7,0,251,252 days,100.0,146.234714,46.234714,51.770207,100.0,0.0,14.701493,34 days,1,0,1,46.234714,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.978499,4.993019,1.537311,3.550751
"","",8,0,251,252 days,100.0,148.294357,48.294357,49.448649,100.0,0.0,14.701493,34 days,1,0,1,48.294357,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.895627,5.234398,1.433322,3.137903
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,100.351936,0.351936,54.274231,100.0,0.0,1.270762,1 days,1,0,1,0.351936,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.204804,0.401452,1.209873,0.329271
"","",14,0,251,252 days,100.0,104.937154,4.937154,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.937154,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.736204,1.346942,1.261412,1.140539
"","",15,0,251,252 days,100.0,114.208145,14.208145,56.037917,100.0,0.0,9.020941,22 days,1,0,1,14.208145,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.239629,2.352147,1.352413,2.103280
"","",16,0,251,252 days,100.0,95.123177,-4.876823,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-4.876823,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.222825,-0.389726,0.954083,-0.303480
"","",17,0,251,252 days,100.0,99.125189,-0.874811,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-0.874811,-0.874811,NaN,-0.874811,NaT,114 days,0.0,-0.874811,0.073477,-0.067169,1.015600,0.105792
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,101.493599,1.493599,-6.721865,100.0,0.0,0.948317,1 days,1,0,1,1.493599,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.805250,2.288868,2.589820,1.913349
41,81,0,0,251,252 days,100.0,93.520309,-6.479691,12.233055,100.0,0.0,16.169574,26 days,1,1,0,0.000000,0.0,-6.479691,-6.479691,NaN,-6.479691,NaT,32 days,0.0,-6.479691,-0.691906,-0.571892,0.759939,-0.854081
"","",1,0,251,252 days,100.0,93.520309,-6.479691,-4.137931,100.0,0.0,16.169574,60 days,1,1,0,0.000000,0.0,-6.479691,-6.479691,NaN,-6.479691,NaT,32 days,0.0,-6.479691,-0.691906,-0.571892,0.759939,-0.854081
"","",2,0,251,252 days,100.0,93.520309,-6.479691,-37.732028,100.0,0.0,16.169574,94 days,1,1,0,0.000000,0.0,-6.479691,-6.479691,NaN,-6.479691,NaT,32 days,0.0,-6.479691,-0.691906,-0.571892,0.759939,-0.854081
"","",3,0,251,252 days,100.0,93.520309,-6.479691,-31.156419,100.0,0.0,16.169574,129 days,1,1,0,0.000000,0.0,-6.479691,-6.479691,NaN,-6.479691,NaT,32 days,0.0,-6.479691,-0.691906,-0.571892,0.759939,-0.854081
"","",4,0,251,252 days,100.0,100.934860,0.934860,-6.756252,100.0,0.0,16.169574,152 days,2,1,1,7.414550,0.0,-6.479691,-6.479691,NaN,-6.479691,NaT,32 days,0.0,-6.479691,0.168388,0.083917,1.049876,0.243796
"","",5,0,251,252 days,100.0,135.968892,35.968892,29.639547,100.0,0.0,9.818330,12 days,1,0,1,35.968892,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.910390,5.709141,1.898973,4.010140
"","",6,0,251,252 days,100.0,142.190538,42.190538,38.860759,100.0,0.0,9.818330,24 days,1,0,1,42.190538,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,2.006066,6.773265,1.691521,3.965126
"","",7,0,251,252 days,100.0,147.245625,47.245625,51.770207,100.0,0.0,14.701493,34 days,1,0,1,47.245625,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,2.012696,5.111304,1.551243,3.614495
"","",8,0,251,252 days,100.0,149.319507,49.319507,49.448649,100.0,0.0,14.701493,34 days,1,0,1,49.319507,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.926729,5.355103,1.443282,3.190625
"","",9,0,251,252 days,100.0,100.000000,0.000000,169.717624,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",10,0,251,252 days,100.0,100.000000,0.000000,131.497585,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",11,0,251,252 days,100.0,100.000000,0.000000,90.433905,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",12,0,251,252 days,100.0,100.000000,0.000000,66.931638,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",13,0,251,252 days,100.0,99.949925,-0.050075,54.274231,100.0,0.0,1.270762,1 days,1,0,1,-0.050075,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.014827,-0.057069,0.985061,-0.023438
"","",14,0,251,252 days,100.0,104.516775,4.516775,61.024533,100.0,0.0,5.367336,20 days,1,0,1,4.516775,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,0.679681,1.231126,1.241094,1.051895
"","",15,0,251,252 days,100.0,113.750626,13.750626,56.037917,100.0,0.0,9.020941,22 days,1,0,1,13.750626,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.204968,2.274248,1.342454,2.043843
"","",16,0,251,252 days,100.0,94.742113,-5.257887,19.323915,100.0,0.0,17.924692,22 days,1,0,1,-5.257887,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,-0.249616,-0.419808,0.948576,-0.339877
"","",17,0,251,252 days,100.0,98.788182,-1.211818,-1.804827,100.0,0.0,18.827000,48 days,1,1,0,0.000000,0.0,-1.211818,-1.211818,NaN,-1.211818,NaT,114 days,0.0,-1.211818,0.053683,-0.092975,1.011396,0.077278
"","",18,0,251,252 days,100.0,100.000000,0.000000,-2.346845,0.0,0.0,NaN,NaT,0,0,0,0.000000,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,inf,NaN,inf,inf
"","",19,0,251,252 days,100.0,102.465294,2.465294,-6.721865,100.0,0.0,NaN,NaT,1,0,1,2.465294,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.449277,NaN,inf,inf
42,82,0,0,251,252 days,100.0,95.391086,-4.608914,12.233055,100.0,0.0,16.169574,26 days,2,1,1,-6.609310,100.0,2.000396,2.000396,2.000396,NaN,4 days,NaT,inf,2.000396,-0.461530,-0.408547,0.839503,-0.576062
"","",1,0,251,252 days,100.0,95.252981,-4.747019,-4.137931,100.0,0.0,16.169574,60 days,2,2,0,0.000000,50.0,2.000396,-6.615087,2.000396,-6.615087,4 days,33 days,0.296469,-2.373509,-0.477664,-0.420655,0.834810,-0.596157
"","",2,0,251,252 days,100.0,95.252981,-4.747019,-37.732028,100.0,0.0,16.169574,94 days,2,2,0,0.000000,50.0,2.000396,-6.615087,2.000396,-6.615087,4 days,33 days,0.296469,-2.373509,-0.477664,-0.420655,0.834810,-0.596157
"","",3,0,251,252 days,100.0,95.252981,-4.747019,-31.156419,100.0,0.0,16.169574,129 days,2,2,0,0.000000,50.0,2.000396,-6.615087,2.000396,-6.615087,4 days,33 days,0.296469,-2.373509,-0.477664,-0.420655,0.834810,-0.596157
"","",4,0,251,252 days,100.0,99.989504,-0.010496,-6.756252,100.0,0.0,16.169574,152 days,2,1,1,6.604591,0.0,-6.615087,-6.615087,NaN,-6.615087,NaT,33 days,0.000000,-6.615087,0.103400,-0.000940,1.030506,0.149546
"","",5,0,251,252 days,100.0,134.890699,34.890699,29.639547,100.0,0.0,9.818330,12 days,1,0,1,34.890699,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.864785,5.526914,1.877065,3.912414
"","",6,0,251,252 days,100.0,141.063009,41.063009,38.860759,100.0,0.0,9.818330,24 days,1,0,1,41.063009,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.964310,6.578838,1.676859,3.881058
"","",7,0,251,252 days,100.0,146.078011,46.078011,51.770207,100.0,0.0,14.701493,34 days,1,0,1,46.078011,NaN,NaN,NaN,NaN,NaN,NaT,NaT,NaN,NaN,1.974773,4.974717,1.540692,3.545317
